,Produto,Preço Base,Preço Final
252,Macarrão Instantâneo Cup Noodles Frutos do Mar Nissin 69G,5.69,5.69
253,Macarrão Instantâneo Nissin Cremoso Estrogonofe de Frango 88G,2.89,2.89
254,Macarrão Parafuso Vilma Tricolor Embalagem 500G,7.89,7.89
255,Óleo de Soja Corcovado Pet 900Ml,8.98,8.98
256,Óleo de Girassol Sinhá 900Ml,17.98,17.98
257,Óleo de Soja Refinado Abc Pet 900Ml,8.98,8.98
258,Vinagre de Álcool Toscano Garrafa 750Ml,2.98,2.98
259,Azeite de Oliva Gallo Clássico 250Ml,23.98,23.98
260,Vinagre de Maça Belmont Pet 750Ml,6.98,6.98
261,Vinagre Branco de Álcool Belmont Agrin Pet 750Ml,2.98,2.98
262,Vinagre Toscano com Alho Embalagem 750Ml,5.98,5.98
263,Ovos Brancos Granel Unidade,0.79,0.79
264,Ovos Brancos Duzia,7.98,7.98
265,Sal Refinado Globo Pacote 1Kg,2.29,2.29
266,Sal Grosso Churrasco Garça Grill Embalagem 1Kg,1.98,1.98
267,Sal Grosso para Churrasco Pacha Embalagem 1Kg,2.69,2.69
268,Sal Temperado Pacha Embalagem 500G,4.79,4.79
269,Tempero de Churrasco Ajinomoto 500G,8.41,8.41
270,Limão Tahiti Kg,5.98,5.98
271,Banana Prata,4.48,4.48
272,Laranja Pera Rio,3.48,3.48
273,Abacaxi,4.98,4.98
274,Mamão Havaí,9.98,9.98
275,Mexerica Ponkan,6.78,6.78
276,Maçã Fuji,9.98,9.98
277,Manga Tommy,5.98,5.98
278,Melancia,1.98,1.98
279,Maracujá,8.98,8.98
280,Coco Verde Un,3.78,3.78
281,Uvas Passas Sabor 80G,3.89,3.89
282,Melão Amarelo Kg,6.78,6.78
283,Morango Bandeja,5.98,5.98
284,Banana Caturra 500G,6.78,6.78
285,Cebola,5.98,5.98
286,Tomate,6.78,6.78
287,Batata Inglesa,5.98,5.98
288,Cenoura Vermelha,4.28,4.28
289,Pimentão,5.98,5.98
290,Abóbora Moranga Japonesa,3.28,3.28
291,Berinjela Kg,3.78,3.78
292,Abobrinha Italiana Kg,3.28,3.28
293,Pepino,3.68,3.68
294,Inhame Cara Kg,8.98,8.98
295,Chuchu Escuro,4.98,4.98
296,Batata Doce Kg,5.28,5.28
297,Mandioca,3.98,3.98
298,Abobrinha Menina Kg,5.58,5.58
299,Batata Bolinha,2.98,2.98
300,Jiló Bandeja,4.98,4.98
301,Beterraba Kg,3.38,3.38
302,Alho,19.98,19.98
303,Coentro Unidade,1.99,1.99
304,Salsa Pequena Maço,1.69,1.69
305,Hortelã Un Furukita,1.69,1.69
306,Cebolinha Molho,1.69,1.69
307,Pimentinha Iva Snacks 150G,4.49,4.49
308,Couve Maço,1.99,1.99
309,Alface Crespa e Lisa,2.49,2.49
310,Repolho,2.98,2.98
311,Mostarda,3.99,3.99
312,Almeirão Maço,2.99,2.99
313,Peito com Osso Frango Kg,15.99,15.99
314,Frango Passarinho Kg,15.99,15.99
315,Asa de Frango Kg,17.99,17.99
316,Coração de Frango,25.99,25.99
317,Peito Frango Tropeira Desfiado 400G,18.89,18.89
318,Fígado Frango Kg,5.99,5.99
319,Moela de Frango Kg,12.99,12.99
320,Pé de Frango,5.99,5.99
321,Pescoço de Peru Kg,18.98,18.98
322,Coxinha da Asa Frango Kg,16.99,16.99
323,Carne Bovina Moída Primeira,29.9,29.9
324,Carne Bovina Acém,31.9,31.9
325,Carne Bovina do Sol,29.9,29.9
326,Carne Bovina Patinho Kg,42.9,42.9
327,Fígado Bovino Kg,16.99,16.99
328,Carne Bovína Miolo Acém Kg,33.9,33.9
329,Picanha,69.9,69.9
330,Fraldinha Bovina,43.9,43.9
331,Carne Bovina Paleta,37.9,37.9
332,Carne Bovina Músculo Dianteiro Kg,29.9,29.9
333,Carne Bovina Rabada Kg,33.99,33.99
334,Carne Bovina Contra Filé Kg,49.9,49.9
335,Carne Bovina Músculo Traseiro Kg,35.9,35.9
336,Chá Dentro Bovino Kg,42.9,42.9
337,Dobradinha Bovina,16.9,16.9
338,Carne Bovina Mocotó,15.99,15.99
339,"Kit 1 Semanal 3,5 K",122.9,122.9
340,Carne Moída Congelado Frigovitta 500G,10.99,10.99
341,Miolo Alcatra Bovina Kg,49.9,49.9
342,Carne Bovina Lagartinho Kg,38.9,38.9
343,"Kit 1 Semanal 3,5 K",82.9,82.9
344,Carne Bovina Pa Kg,37.9,37.9
345,Kit Churrasco,109.9,109.9
346,Bacon Kg,36.99,36.99
347,Linguiça Calabresa Perdigão Kg,19.99,19.99
348,Salsicha Pif Paf,13.99,13.99
349,Salsicha Rezende Granel,13.99,13.99
350,Salsicha Pif Paf Pacote 500G,7.59,7.59
351,Linguiça Defumada Avivar Fininha Calabresa 250G,6.89,6.89
352,Salsicha Carioca Lata 180G,5.98,5.98
353,Salsicha Hot Dog Sadia Kg,14.99,14.99
354,Linguiça Ciacarne Toscana Kg,21.99,21.99
355,Linguiça Calabresa Defumada Kgs,23.9,23.9
356,Chourissela Nogueira 500G,8.99,8.99
357,Bisteca Suína Kg,20.99,20.99
358,Costela Suína,24.99,24.99
359,Lombo Suíno,21.99,21.99
360,Toucinho de Barriga Kg,20.99,20.99
361,Carne Suína Pernil Dianteiro Kg,16.99,16.99
362,Orelha Suína,6.99,6.99
363,Carne Suína Rabinho Kg,17.99,17.99
364,Papada Suína Kg,17.99,17.99
365,Copa Lombo Suíno Kg,20.99,20.99
366,Carne Suína Suan Comum Kg,9.99,9.99
367,Toucinho Suíno Comum Kg,12.99,12.99
368,Carne Suína Banha,11.99,11.99
369,Água Crystal com Gás 500Ml,2.39,2.39
370,Água Mineral sem Gás Igarapé 5L,10.98,10.98
371,"Água Crystal sem Gás 1,5L",3.89,3.89
