,Produto,Preço Base,Preço Final
296,Amaciante Ypê Aconchego 500Ml,4.49,4.49
297,Lava Roupas Desinfetante em Pó Brilhante Higiene Total Combate Germe e Bactérias 1.6Kg,18.98,18.98
298,Tira Manchas Vanish Roupas Brancas 450G,24.98,24.98
299,"Lava-Roupas Pó Omo Puro Cuidado Caixa 1,6Kg",21.8,21.8
300,Lava Roupas Líquido Tixan Ypê Primavera 1L,11.98,11.98
301,Amaciante Concentrado Frescor da Primavera Downy 1 Litro,22.98,22.98
302,Anil Imperial Colman 90G,19.98,19.98
303,Kit Garrafa para Diluição + Lava-Roupas Concentrado para Diluir Omo Lavagem Perfeita Refil Econômico 500Ml,29.98,29.98
304,Amaciante Baby Soft Toque de Maciez 2L,7.99,7.99
305,Amaciante de Roupa Diluído Toque de Carinho Baby Soft 2L,7.99,7.99
306,Amaciante Ternura Ypê 2L,10.98,10.98
307,Amaciante Ternura Ypê 500Ml,4.49,4.49
308,Sabão Líquido Baby Soft Total Max 1L,9.98,9.98
309,Amaciante Classic Talco 2 Litros,4.89,4.89
310,Kit Garrafa para Diluição + Lava-Roupas Concentrado para Diluir Brilhante Limpeza Total Refil Econômico 500Ml,19.98,19.98
311,Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 400G,6.49,6.49
312,Amaciante Diluído Toque Sedutor Baby Soft 2L,7.99,7.99
313,Tira Manchas em Pó Vanish Multi Power Oxi Action para Roupas Coloridas 450G,24.98,24.98
314,Amaciante Concentrado Comfort Intense Cuidado Essencial 500Ml,9.98,9.98
315,Sabão em Barra Glicerinado Tira-Manchas Multiativo Ypê,14.98,14.98
316,Sabão em Barra Multiativo Ypê 180G,3.69,3.69
317,Sabao de Coco Premium Urca 180G,3.49,3.49
318,Amaciante Ypê Carinho 2L,10.98,10.98
319,Sabão em Barra Ufe Coco 1Kg,16.98,16.98
320,Sabão Líquido Classic Plus 3 Litros,19.98,19.98
321,Alvejante Ypê Flores da Primavera 1L,7.89,7.89
322,Sabão Líquido Baby Soft Coco 500Ml,6.99,6.99
323,Amaciante Aconchego Uau Perfumes Embalagem 2L,9.98,9.98
324,Alvejante Classic Poder 02 sem Cloro 450G,16.98,16.98
325,Lava Roupas Omo 450Ml Roupas Finas & Delicadas Original,11.98,11.98
326,Sabão Líquido Care Lavanda e Amêndoas Baby Soft 1L,6.89,6.89
327,Amaciante Classic Floral Embalagem 2 Litros,4.89,4.89
328,Cloro Santa Clara Super Forte Embalagem 5 Litros,16.98,16.98
329,Amaciante Tuff Plus Rosa Embalagem 2L,5.98,4.99
330,Desinfetante Ufe Bactericida Original 1Lt,9.98,9.98
331,Amaciante Tuff Plus Amarelo Embalagem 2L,5.98,4.99
332,Cloro Classic Extra Forte Embalagem 5 Litros,15.98,15.98
333,Amaciante Concentrado Downy Jardim de Rosas Embalagem 500Ml,9.98,9.98
334,Esponja de Aço Bombril Pacote 60G,2.89,2.89
335,Esponja Scotch-Brite Limpeza Pesada com 4Un,6.99,6.99
336,Esponja de Aço Assolan 60G,2.49,2.49
337,Saco de Lixo Pok 30L Embalagem 10Un,2.89,2.89
338,Esponja Multiuso Wish C/ 1Un,1.29,1.29
339,Esponja de Aço Assolam Ypê 45G,2.49,2.49
340,Esponja Condor Multiuso Leve 4 Un Pague 3 Un,4.99,4.99
341,Luva de Latex Bompack Md Embalagem 1 Par Ref 408-1,4.99,4.99
342,Saco de Lixo Pok 15 Litros Embalagem 20Un,2.89,2.89
343,Esponja de Limpeza Pesada Scotch Brite,3.39,3.39
344,Esponja Multiuso Dupla Face Limpeza Pesada Super Wish Pacote 3Un,3.39,3.39
345,Balde Plástico Arqplast 15L,8.98,8.98
346,Pano Copa Camesa 42X60,5.89,5.89
347,Luvas Latex Amarela Flocada G Bompack Embalagem 1 Par,4.99,4.99
348,Esponja Não Risca Laranja Scotch-Brite com 3Un,6.99,6.99
349,Esponja Brilhus Multiuso 1 Unidade,0.99,0.99
350,Escova Sanitária com Suporte Sanibrisa Limpamania 1 Un,7.99,7.99
351,Pá Plástica de Lixo Coa Fácil 1 Un,2.89,2.89
352,Espoja Scotch-Briet Economia Embalagem Unitária,3.39,3.39
353,Escova para Roupas Condor Oval Madeira Embalagem 1 Un,2.99,2.99
354,"Bacia Canelada Randon Unidade 1,8L",4.49,4.49
355,Bacia Grande Arqplast Canelada 32 Litros,23.98,23.98
356,Saco de Lixo Bye Bye 100L 15 Un,9.98,9.98
357,Balde Arqplast com Alça de Metal Unidade 8L,7.99,7.99
358,Luva Santa Limpeza Tarefas Pesadas Par Pequena,2.0,2.0
359,Esponja Scotch Brite Não Risca Laranja 1Un,4.99,4.99
360,Saco de Lixo Baianinha Super Forte 50L 30 Un,13.89,10.98
361,Vassoura Madri Condor com Cabo,9.98,9.98
362,Vassoura com Cabo V-9 Plus Pelo Sintético Condor,17.98,17.98
363,Esponja Show Brilho Aço Embalagem 1 Un,3.39,3.39
364,Esponja Inox Flash Limp Limpeza Pesada 1Un,3.49,3.49
365,Luva Amarela Latex Talge Par G,4.99,4.99
366,Escova Sanitária Brisa Limpamania sem Suporte Ref 302 1 Unidade,3.99,3.99
367,Vassoura Princezinha N3 1Un,25.98,25.98
368,Palha de Aço Açobom N2 Embalagem 22G,1.49,1.49
369,Lixeira Multiuso Mb com Tampa Ref 0061 Unidade 63L,36.98,36.98
370,Balde Preto Arqplast 12L 1Un,13.98,13.98
371,"Bacia Colorida com Tampa Mb Unidade 1,1L",7.99,7.99
372,Palha de Aço Gavião N1 Embalagem 1 Un,1.49,1.49
373,"Balde Santana Unidade 13,8 Litros Ref 48",14.98,14.98
374,Pano Multiuso Wish com Furinhos Embalagem 1 Un,5.99,5.99
375,Escova Noviça Bettajeans 1Un,6.99,6.99
376,Balde Plástico 20L Arqplast Cor Sortida 1Un,19.98,19.98
377,Palha de Aço Açobom N0 Embalagem 22G,1.49,1.49
378,Balde Acqua Line Plásticos Mb Blackpink 13 Litros Unidade,14.98,14.98
