,Produto,Preço Base,Preço Final
482,Água Mineral sem Gás Igarape 20L,14.99,14.99
483,Água Mineral sem Gás Igarapé 5L,10.99,10.99
484,"Água Mineral com Gás Acquissima Passion 1,5L",5.99,5.99
485,"Água Mineral Igarape 1,5 Litro",3.99,3.99
486,Água Mineral com Gás São Lourenço 300Ml,2.99,2.99
487,"Água Mineral com Gás São Lourenço 1,26L",4.99,4.99
488,Agua Min Sao Lourenco 510Ml C Gas,3.99,3.99
489,Água Crystal sem Gás 500Ml,2.99,2.99
490,"Água Mineral Igarape Pet 1,5Litro",3.99,3.99
491,Água de Coco Ducoco 1L,12.99,12.99
492,Água Mineral Igarape 500Ml,2.49,2.49
493,Água Mineral Natural sem Gás São Lourenço 300Ml,2.99,2.99
494,Água Mineral sem Gás São Lourenço 510Ml,3.99,3.99
495,Água Mineral com Gás Igarape Garrafa 500Ml,2.49,2.49
496,Chá Matcha Gaseificado Baer-Mate 350Ml,9.99,9.99
497,Baer-Mate Lata 269Ml,7.99,7.99
498,Chá Mate Gaseificado Baer-Mate 350Ml,9.99,9.99
499,Kombucha Harmony K-Häppy Garrafa 355Ml,15.99,15.99
500,Kombucha Jabutiberry Khappy 355Ml,15.99,15.99
501,Kombucha Khappy Kuarana Embalagem 355Ml,15.99,15.99
502,Energético Energy Green Monster 473Ml,12.99,12.99
