,Produto,Preço Base,Preço Final
391,Coxa de Frango Congelado Nat 1Kg,11.99,11.99
392,Peito de Frango Cozido e Desfiado Congelado Nat 400G,15.49,13.99
393,Filé de Peito de Frango Congelado Sadia 1Kg,22.99,22.99
394,Frango Pif Paf Fígado Embalagem 500G,3.79,3.79
395,Filé Peito Frango Perdigão Bandeja 1Kg,23.65,23.65
396,Peito Frango Tropeira Desfiado 400G,16.95,16.95
397,Ac Pe Frango Kg,5.89,5.89
398,File de Peito Nat. 1Kg,22.89,22.89
399,Pescoço Peru Congelado Kg,18.21,18.21
400,Alcatra,38.99,38.99
401,Açougue Patinho Bovino Kg,37.99,37.99
402,Fígado de Boi Açougue,18.15,18.15
403,Chá Dentro Bovino Kg,37.65,37.65
404,Acém Bovino Pedaço Kg,29.99,29.99
